filename,matched_image,match_score,n_lines,driver,dtype,nodata,width,height,count,crs,transform,blockxsize,blockysize,tiled,compress,interleave,GCPs,res,CPS,photometric
| 0.00,-0.59, 6112683.00|
| 0.00, 0.00, 1.00|",128.0,128,True,lzw,band,0,"(0.5868932429000023, 0.5868932429000023)",True,
Retrolens/Northland/BayofIslands_West/Shorelines/Bayofislands_West_04FEB1959.shp,Retrolens/Northland/BayofIslands_West/Stack/BayofIslands_West_04FEB1959.tif,100.0,33,GTiff,uint16,65535.0,17690,33932,1,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.59, 0.00, 1693329.56|
| 0.00,-0.59, 6112682.88|
| 0.00, 0.00, 1.00|",128.0,128,True,lzw,band,0,"(0.5851344669000033, 0.5851344669000033)",True,
Retrolens/Northland/BayofIslands_West/Shorelines/Bayofislands_West_04JAN1980.shp,Retrolens/Northland/BayofIslands_West/Stack/BayofIslands_West_04JAN1980.tif,100.0,20,GTiff,uint16,65535.0,55717,106876,1,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.19, 0.00, 1693329.53|
| 0.00,-0.19, 6112682.67|
| 0.00, 0.00, 1.00|",128.0,128,True,lzw,band,0,"(0.1857718581999967, 0.1857718581999967)",True,
Retrolens/Northland/BayofIslands_West/Shorelines/Bayofislands_West_04JAN1981.shp,Retrolens/Northland/BayofIslands_West/Stack/BayofIslands_West_04JAN1981.tif,100.0,5,GTiff,uint16,65535.0,28809,22239,1,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.19, 0.00, 1698077.81|
| 0.00,-0.19, 6097022.95|
| 0.00, 0.00, 1.00|",128.0,128,True,lzw,band,0,"(0.1886208524000005, 0.1886208524000005)",True,
Retrolens/Northland/BayofIslands_West/Shorelines/Bayofislands_West_06FEB1968.shp,Retrolens/Northland/BayofIslands_West/Stack/BayofIslands_West_06FEB1968.tif,100.0,14,GTiff,uint16,65535.0,11803,12603,1,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.88, 0.00, 1693329.59|
| 0.00,-0.88, 6112682.67|
| 0.00, 0.00, 1.00|",128.0,128,True,lzw,band,0,"(0.8769692244000056, 0.8769692244000056)",True,
Retrolens/Northland/BayofIslands_West/Shorelines/Bayofislands_West_11JAN1979.shp,Retrolens/Northland/BayofIslands_West/Stack/BayofIslands_West_11JAN1979.tif,100.0,14,GTiff,uint16,65535.0,52307,67478,1,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.14, 0.00, 1694048.44|
| 0.00,-0.14, 6103615.43|
| 0.00, 0.00, 1.00|",128.0,128,True,lzw,band,0,"(0.13713993650000234, 0.13713993650000234)",True,
Retrolens/Northland/BayofIslands_West/Shorelines/Bayofislands_West_15APR1958.shp,Retrolens/Northland/BayofIslands_West/Stack/BayofIslands_West_15APR1958.tif,100.0,1,GTiff,uint16,65535.0,21353,24089,1,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.12, 0.00, 1696093.85|
| 0.00,-0.12, 6099635.10|
| 0.00, 0.00, 1.00|",128.0,128,True,lzw,band,0,"(0.12469723729999824, 0.12469723729999824)",True,
Retrolens/Northland/ArangaBeach/Shorelines/ArangaBeach_10JAN1979.shp,Retrolens/Northland/ArangaBeach/Stack/ArangaBeach_10JAN1979.tif,100.0,20,GTiff,uint16,65535.0,52141,62929,1,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.34, 0.00, 1650049.60|
| 0.00,-0.34, 6043366.39|
| 0.00, 0.00, 1.00|",128.0,128,True,lzw,band,0,"(0.343243421400003, 0.343243421400003)",True,
Retrolens/Northland/TwilightBeach/Shorelines/TwilightBeach_19JAN1957.shp,Retrolens/Northland/TwilightBeach/Stack/TwilightBeach_19JAN1957.tif,100.0,1,GTiff,uint16,65535.0,9707,11121,1,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.63, 0.00, 1568580.28|
| 0.00,-0.63, 6185305.08|
| 0.00, 0.00, 1.00|",128.0,128,True,lzw,band,0,"(0.629109078399976, 0.629109078399976)",True,
Retrolens/Northland/TwilightBeach/Shorelines/TwilightBeach_12DEC1980.shp,Retrolens/Northland/TwilightBeach/Stack/TwilightBeach_12DEC1980.tif,100.0,4,GTiff,uint8,255.0,6567,7525,1,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.93, 0.00, 1568580.43|
| 0.00,-0.93, 6185305.92|
| 0.00, 0.00, 1.00|",128.0,128,True,lzw,band,0,"(0.9298588903999849, 0.9298588903999849)",True,
Retrolens/Northland/TwilightBeach/Shorelines/TwilightBeach_26MAY1947.shp,Retrolens/Northland/TwilightBeach/Stack/TwilightBeach_26MAY1947.tif,100.0,2,GTiff,uint8,255.0,18808,21551,1,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.32, 0.00, 1568580.82|
| 0.00,-0.32, 6185305.24|
| 0.00, 0.00, 1.00|",128.0,128,True,lzw,band,0,"(0.32465289049999835, 0.32465289049999835)",True,
Retrolens/WestCoast/Karamea_South_AOI/Shorelines/Karamea_South_15JAN1988.shp,Retrolens/WestCoast/Karamea_South_AOI/Stack/Karamea_South_15JAN1988_mosaic.jp2,100.0,1,JP2OpenJPEG,uint16,256.0,10877,31809,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.45, 0.00, 1520716.85|
| 0.00,-0.45, 5431051.51|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.4531870239199232, 0.4531870239199282)",True,
Retrolens/WestCoast/Karamea_South_AOI/Shorelines/Karamea_South_25NOV1974.shp,Retrolens/WestCoast/Karamea_South_AOI/Stack/Karamea_South_25NOV1974_mosaic.jp2,100.0,1,JP2OpenJPEG,uint16,256.0,1678,4289,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 2.48, 0.00, 1520290.40|
| 0.00,-2.48, 5426969.78|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(2.4785538982372137, 2.4785538982371107)",True,
Retrolens/WestCoast/Ohinemaka/Shorelines/Ohinemaka_26FEB1965.shp,Retrolens/WestCoast/Ohinemaka/Stack/Ohinemaka_26FEB1965_mosaic.jp2,100.0,3,JP2OpenJPEG,uint16,256.0,2230,2402,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 2.58, 0.00, 1316589.03|
| 0.00,-2.58, 5169041.04|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(2.578001121871775, 2.578001121871738)",True,
Retrolens/WestCoast/Ohinemaka/Shorelines/Ohinemaka_18FEB1988.shp,Retrolens/WestCoast/Ohinemaka/Stack/Ohinemaka_18FEB1988_mosaic.jp2,100.0,4,JP2OpenJPEG,uint16,256.0,12439,13260,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.44, 0.00, 1316720.59|
| 0.00,-0.44, 5168844.66|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.4414779666253587, 0.4414779666253558)",True,
Retrolens/WestCoast/HuntBeach/Shorelines/HuntBeach_15JAN1988.shp,Retrolens/WestCoast/HuntBeach/Stack/HuntBeach_15JAN1988_mosaic.jp2,100.0,5,JP2OpenJPEG,uint16,256.0,14980,15771,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.57, 0.00, 1328667.39|
| 0.00,-0.57, 5179881.85|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.5674057274290425, 0.5674057274290452)",True,
Retrolens/WestCoast/HuntBeach/Shorelines/HuntBeach_10JAN1978.shp,Retrolens/WestCoast/HuntBeach/Stack/HuntBeach_10JAN1978_mosaic.jp2,100.0,7,JP2OpenJPEG,uint16,256.0,4498,5368,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 1.89, 0.00, 1328618.77|
| 0.00,-1.89, 5180394.88|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(1.8850955491768662, 1.8850955491768955)",True,
Retrolens/WestCoast/HuntBeach/Shorelines/HuntBeach_14OCT1942.shp,Retrolens/WestCoast/HuntBeach/Stack/HuntBeach_14OCT1942_mosaic.jp2,100.0,8,JP2OpenJPEG,uint16,256.0,10956,11100,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.81, 0.00, 1328139.11|
| 0.00,-0.81, 5179829.88|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.8121673801130997, 0.8121673801131043)",True,
Retrolens/WestCoast/HuntBeach/Shorelines/HuntBeach_18MAR1965.shp,Retrolens/WestCoast/HuntBeach/Stack/HuntBeach_18MAR1965_mosaic.jp2,100.0,6,JP2OpenJPEG,uint16,256.0,3568,3767,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 2.61, 0.00, 1328199.52|
| 0.00,-2.61, 5180288.20|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(2.6139172619605313, 2.613917261960624)",True,
Retrolens/WestCoast/WoodpeckerBay/Shorelines/WoodpeckerBay_18NOV1948_mosaic.shp,Retrolens/WestCoast/WoodpeckerBay/Stack/WoodpeckerBay_18NOV1948_mosaic.jp2,100.0,2,JP2OpenJPEG,uint16,256.0,3038,6111,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.63, 0.00, 1465724.18|
| 0.00,-0.63, 5348622.84|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.6306934982158552, 0.630693498215844)",True,
Retrolens/WestCoast/WoodpeckerBay/Shorelines/WoodpeckerBay_18FEB1988_mosaic.shp,Retrolens/WestCoast/WoodpeckerBay/Stack/WoodpeckerBay_18FEB1988_mosaic.jp2,100.0,2,JP2OpenJPEG,uint16,256.0,5638,12205,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.48, 0.00, 1465584.08|
| 0.00,-0.48, 5350840.60|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.4786768433622307, 0.47867684336222743)",True,
Retrolens/WestCoast/WoodpeckerBay/Shorelines/WoodpeckerBay_17APR1976_mosaic.shp,Retrolens/WestCoast/WoodpeckerBay/Stack/WoodpeckerBay_17APR1976_mosaic.jp2,100.0,3,JP2OpenJPEG,uint16,256.0,8897,21524,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.26, 0.00, 1465805.20|
| 0.00,-0.26, 5350800.92|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.26382737383040206, 0.26382737383041327)",True,
